sample_id,tls_version,num_cipher_suites,num_extensions,num_curves,num_signature_algs,has_alpn,has_session_ticket,has_supported_groups,has_key_share,has_psk,has_early_data,cipher_suite_hash,num_cipher_suites_dup,cipher_aes_gcm,cipher_chacha,cipher_ecdhe_ecdsa,cipher_ecdhe_rsa,cipher_rsa_pss,cipher_has_weak,extension_set_hash,extension_order_hash,has_grease,grease_count,has_sni,has_padding,has_ech,has_app_proto,has_status_request,num_unique_extensions,curve_set_hash,has_x25519,has_secp256r1,has_secp384r1,sig_alg_set_hash,sig_ecdsa_sha256,sig_ecdsa_sha384,sig_rsa_pss_sha256,browser_family,browser_major_version,browser_minor_version,browser_patch_version,is_psk_variant,is_pq_variant,os_type,device_type,ua_browser_in_string,ua_version_presence,ua_has_platform,accept_lang_en,accept_lang_count,http2_capable,compression_methods_count,supported_versions_count,source_config,label_family,label_family_name,label_version,label_minor,label_patch,label_variant,grease_variant,session_id
sample_0770,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,1,2
sample_0771,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,2,0
sample_0772,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,2,1
sample_0773,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,2,2
sample_0774,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,3,0
sample_0775,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,3,1
sample_0776,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,3,2
sample_0777,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,4,0
sample_0778,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,4,1
sample_0779,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,9,0,0,0,0,4,0,1,1,0,1,3,1,1,3,okhttp4_android_9,-1,okhttp4_android,9,0,0,0,4,2
sample_0780,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,0,0
sample_0781,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,0,1
sample_0782,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,0,2
sample_0783,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,1,0
sample_0784,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,1,1
sample_0785,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,1,2
sample_0786,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,2,0
sample_0787,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,2,1
sample_0788,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,2,2
sample_0789,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,3,0
sample_0790,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,3,1
sample_0791,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,3,2
sample_0792,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,4,0
sample_0793,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,4,1
sample_0794,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,89,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_89,4,opera,89,0,0,0,4,2
sample_0795,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,0,0
sample_0796,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,0,1
sample_0797,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,0,2
sample_0798,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,1,0
sample_0799,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,1,1
sample_0800,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,1,2
sample_0801,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,2,0
sample_0802,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,2,1
sample_0803,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,2,2
sample_0804,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,3,0
sample_0805,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,3,1
sample_0806,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,3,2
sample_0807,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,4,0
sample_0808,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,4,1
sample_0809,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,90,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_90,4,opera,90,0,0,0,4,2
sample_0810,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,0,0
sample_0811,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,0,1
sample_0812,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,0,2
sample_0813,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,1,0
sample_0814,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,1,1
sample_0815,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,1,2
sample_0816,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,2,0
sample_0817,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,2,1
sample_0818,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,2,2
sample_0819,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,3,0
sample_0820,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,3,1
sample_0821,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,3,2
sample_0822,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,4,0
sample_0823,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,4,1
sample_0824,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,4,91,0,0,0,0,0,0,1,1,0,1,3,1,1,3,opera_91,4,opera,91,0,0,0,4,2
sample_0825,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,0,0
sample_0826,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,0,1
sample_0827,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,0,2
sample_0828,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,1,0
sample_0829,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,1,1
sample_0830,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,1,2
sample_0831,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,2,0
sample_0832,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,2,1
sample_0833,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,2,2
sample_0834,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,3,0
sample_0835,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,3,1
sample_0836,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,3,2
sample_0837,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,4,0
sample_0838,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,4,1
sample_0839,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,1,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_15_6_1,-1,safari_15_6,1,0,0,0,4,2
sample_0840,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,0,0
sample_0841,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,0,1
sample_0842,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,0,2
sample_0843,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,1,0
sample_0844,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,1,1
sample_0845,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,1,2
sample_0846,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,2,0
sample_0847,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,2,1
sample_0848,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,2,2
sample_0849,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,3,0
sample_0850,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,3,1
sample_0851,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,3,2
sample_0852,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,4,0
sample_0853,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,4,1
sample_0854,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,1,3,1,1,1,safari_16_0,-1,safari_16,0,0,0,0,4,2
sample_0855,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,5,0,0,0,0,3,0,1,1,0,1,3,1,1,1,safari_ios_15_5,-1,safari_ios_15,5,0,0,0,0,0
sample_0856,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,5,0,0,0,0,3,0,1,1,0,1,3,1,1,1,safari_ios_15_5,-1,safari_ios_15,5,0,0,0,0,1
sample_0857,0,7,5,3,5,1,0,1,0,0,0,685472622,7,1,0,4,0,0,0,1454926349,1454926349,0,0,0,0,0,1,0,5,1253819845,1,1,1,1380336167,1,1,0,-1,5,0,0,0,0,3,0,1,1,0,1,3,1,1,1,safari_ios_15_5,-1,safari_ios_15,5,0,0,0,0,2
